,PLAYER,TEAM,GP,W,L,MIN,Touches,Post Ups,FGM,FGA,FG%,FTM,FTA,FT%,PTS,PTS%,PASS,PASS%,AST,AST%,TO,TOV%,PF,PF%
130,Dominick Barlow,SAS,16,2,14,11.7,13.0,0.1,0.1,0.1,100.0,0.0,0.0,0.0,0.1,100.0,0.1,50.0,0.0,0.0,0.0,0.0,0.0,0.0
131,Donovan Mitchell,CLE,60,38,22,35.7,68.7,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,50.0,0.0,0.0
132,Donte DiVincenzo,GSW,59,33,26,26.6,49.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
133,Dorian Finney-Smith,BKN,55,26,29,31.5,38.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
134,Doug McDermott,SAS,58,18,40,20.7,28.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,200.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
135,Draymond Green,GSW,61,32,29,31.5,72.7,1.3,0.1,0.1,44.4,0.0,0.0,0.0,0.1,10.3,1.0,78.2,0.3,23.1,0.1,5.1,0.0,0.0
136,Drew Eubanks,POR,67,29,38,19.7,26.4,0.3,0.1,0.1,55.6,0.0,0.0,0.0,0.1,52.6,0.1,42.1,0.0,15.8,0.0,0.0,0.0,0.0
137,Dru Smith,BKN,10,4,6,12.4,22.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
138,Duane Washington Jr.,NYK,31,17,14,12.7,30.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
139,Duncan Robinson,MIA,34,16,18,16.9,23.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
140,Dwight Powell,DAL,65,34,31,20.0,25.7,0.1,0.0,0.0,66.7,0.0,0.0,100.0,0.1,85.7,0.0,28.6,0.0,0.0,0.0,0.0,0.0,14.3
141,Dylan Windler,CLE,1,1,0,4.1,13.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
142,Dyson Daniels,NOP,47,24,23,19.1,30.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0
143,Edmond Sumner,BKN,47,28,19,14.5,24.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
144,Eric Gordon,LAC,58,18,40,29.2,39.7,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,200.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
145,Eugene Omoruyi,DET,30,10,20,13.8,16.9,0.1,0.0,0.0,100.0,0.1,0.1,100.0,0.1,200.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,50.0
146,Evan Fournier,NYK,23,13,10,18.0,23.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
147,Evan Mobley,CLE,70,42,28,34.2,59.1,2.0,0.4,1.0,38.4,0.3,0.5,71.9,1.1,57.6,0.4,19.4,0.1,5.8,0.2,8.6,0.2,11.5
148,Facundo Campazzo,DAL,8,2,6,6.5,14.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
149,Frank Jackson,UTA,1,0,1,5.1,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
150,Frank Kaminsky,HOU,33,12,21,6.4,13.1,0.2,0.1,0.1,66.7,0.1,0.1,100.0,0.2,100.0,0.1,33.3,0.0,16.7,0.0,0.0,0.0,16.7
151,Frank Ntilikina,DAL,42,19,23,11.6,15.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0
152,Franz Wagner,ORL,68,27,41,32.8,53.5,0.4,0.0,0.1,37.5,0.1,0.2,83.3,0.3,70.8,0.1,37.5,0.0,8.3,0.0,0.0,0.1,25.0
153,Fred VanVleet,TOR,57,27,30,37.0,84.9,0.0,0.0,0.0,0.0,0.0,0.0,50.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0
154,Furkan Korkmaz,PHI,27,19,8,9.8,14.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
155,Gabe Vincent,MIA,57,31,26,26.3,43.9,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,100.0,0.0,50.0,0.0,0.0,0.0,0.0,0.0,0.0
156,Garrett Temple,NOP,20,12,8,7.1,9.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
157,Garrison Mathews,ATL,48,13,35,12.7,13.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
158,Gary Harris,ORL,38,16,22,24.9,22.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
159,Gary Payton II,GSW,15,8,7,17.0,23.0,0.1,0.1,0.1,100.0,0.0,0.0,0.0,0.1,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
160,Gary Trent Jr.,TOR,60,28,32,32.6,39.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
161,George Hill,IND,39,25,14,18.6,32.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
162,Georges Niang,PHI,65,44,21,19.3,29.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
163,Giannis Antetokounmpo,MIL,54,41,13,32.6,79.5,4.5,0.7,1.7,42.6,0.5,0.7,75.7,2.0,45.1,1.8,39.8,0.5,11.5,0.5,10.2,0.3,7.4
164,Goga Bitadze,ORL,26,8,18,10.1,15.4,0.3,0.0,0.1,33.3,0.0,0.2,25.0,0.1,37.5,0.0,12.5,0.0,0.0,0.0,0.0,0.1,25.0
165,Goran Dragic,MIL,50,22,28,15.5,34.4,0.1,0.0,0.0,0.0,0.1,0.1,75.0,0.1,75.0,0.0,50.0,0.0,0.0,0.0,0.0,0.0,50.0
166,Gordon Hayward,CHA,45,17,28,31.7,48.4,0.4,0.0,0.1,50.0,0.0,0.1,50.0,0.1,30.0,0.2,55.0,0.1,15.0,0.0,5.0,0.0,10.0
167,Gorgui Dieng,SAS,23,2,21,9.9,18.5,0.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,62.5,0.1,25.0,0.1,25.0,0.0,0.0
168,Grant Williams,BOS,67,46,21,26.7,30.6,0.1,0.0,0.1,20.0,0.0,0.0,0.0,0.0,33.3,0.0,16.7,0.0,0.0,0.0,0.0,0.0,0.0
169,Grayson Allen,MIL,64,47,17,27.9,36.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
170,Greg Brown III,POR,16,10,6,5.8,5.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
171,Hamidou Diallo,DET,55,12,43,17.7,27.8,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,57.1,0.0,14.3,0.0,14.3,0.0,0.0
172,Harrison Barnes,SAC,68,41,27,33.0,47.6,0.7,0.2,0.3,72.2,0.3,0.3,86.4,0.7,98.0,0.2,32.7,0.0,2.0,0.0,4.1,0.2,22.4
173,Haywood Highsmith,MIA,46,24,22,18.9,21.2,0.0,0.0,0.0,0.0,0.0,0.0,50.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,50.0
174,Herbert Jones,NOP,53,22,31,29.1,42.9,0.1,0.0,0.0,0.0,0.1,0.1,75.0,0.1,75.0,0.0,25.0,0.0,25.0,0.0,25.0,0.0,50.0
175,Immanuel Quickley,NYK,70,41,29,28.5,49.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0
176,Isaac Okoro,CLE,72,44,28,21.8,20.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,200.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
177,Isaiah Hartenstein,NYK,71,41,30,19.6,28.8,0.2,0.1,0.1,80.0,0.0,0.0,50.0,0.1,75.0,0.1,41.7,0.0,16.7,0.0,8.3,0.0,8.3
178,Isaiah Jackson,IND,51,20,31,15.6,21.9,0.3,0.1,0.1,42.9,0.1,0.1,83.3,0.2,73.3,0.1,33.3,0.0,6.7,0.0,0.0,0.1,20.0
179,Isaiah Joe,OKC,61,31,30,17.9,23.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
180,Isaiah Livers,DET,45,10,35,22.4,25.4,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.1,200.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
181,Isaiah Mobley,CLE,9,6,3,3.4,5.8,0.1,0.1,0.1,100.0,0.0,0.0,0.0,0.2,200.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
182,Isaiah Roby,SAS,41,9,32,11.3,18.8,0.2,0.0,0.0,100.0,0.0,0.0,50.0,0.1,71.4,0.1,42.9,0.0,0.0,0.0,0.0,0.0,14.3
183,Isaiah Stewart,DET,49,12,37,28.3,39.2,0.8,0.1,0.4,31.6,0.1,0.1,66.7,0.3,42.1,0.2,26.3,0.1,10.5,0.1,15.8,0.1,7.9
184,Isaiah Todd,WAS,4,2,2,3.1,4.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
185,Ish Smith,DEN,35,21,14,9.2,21.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
186,Ish Wainright,PHX,51,27,24,15.3,15.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
187,Ivica Zubac,LAC,64,36,28,29.1,42.0,1.8,0.6,1.0,60.7,0.4,0.5,76.7,1.5,83.6,0.3,19.0,0.1,5.2,0.2,10.3,0.2,12.9
188,JD Davison,BOS,7,6,1,2.6,4.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
189,JT Thor,CHA,58,17,41,11.7,15.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,50.0,0.0,0.0,0.0,0.0,0.0,0.0
190,Ja Morant,MEM,53,34,19,32.5,79.1,0.2,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.1,37.5,0.0,0.0,0.0,12.5,0.0,0.0
191,JaMychal Green,GSW,50,26,24,14.4,23.0,0.5,0.0,0.0,100.0,0.0,0.0,50.0,0.1,21.7,0.3,73.9,0.1,17.4,0.1,13.0,0.0,4.3
192,JaVale McGee,DAL,37,18,19,8.0,11.5,0.4,0.1,0.3,30.0,0.1,0.1,100.0,0.2,57.1,0.1,14.3,0.0,0.0,0.0,7.1,0.0,7.1
193,Jabari Smith Jr.,HOU,66,16,50,30.5,46.1,0.8,0.2,0.4,40.7,0.1,0.1,87.5,0.4,53.7,0.2,25.9,0.0,0.0,0.1,9.3,0.1,7.4
194,Jabari Walker,POR,45,20,25,8.7,10.0,0.1,0.0,0.1,33.3,0.0,0.0,0.0,0.0,40.0,0.0,40.0,0.0,0.0,0.0,0.0,0.0,0.0
195,Jack White,DEN,16,12,4,3.2,4.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
196,Jaden Hardy,DAL,36,17,19,14.0,23.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
197,Jaden Ivey,DET,61,15,46,30.2,55.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,33.3,0.0,33.3,0.0,33.3,0.0,0.0
198,Jaden McDaniels,MIN,67,34,33,30.7,38.7,0.2,0.0,0.1,30.0,0.0,0.1,50.0,0.1,50.0,0.0,18.8,0.0,6.3,0.0,6.3,0.0,12.5
199,Jaden Springer,PHI,8,8,0,3.7,4.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
200,Jae Crowder,MIL,11,9,2,18.7,27.3,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,100.0,0.0,0.0,0.0,0.0,0.0,0.0
201,Jae'Sean Tate,HOU,29,6,23,21.9,41.5,1.3,0.3,0.5,60.0,0.2,0.2,100.0,0.8,64.9,0.3,24.3,0.1,5.4,0.2,13.5,0.1,8.1
202,Jake LaRavia,MEM,32,21,11,12.1,14.7,0.1,0.0,0.0,100.0,0.0,0.0,0.0,0.1,100.0,0.0,50.0,0.0,0.0,0.0,0.0,0.0,0.0
203,Jakob Poeltl,TOR,58,18,40,26.6,54.0,2.0,0.6,1.0,60.7,0.1,0.2,66.7,1.4,68.1,0.7,32.8,0.1,5.2,0.2,7.8,0.1,5.2
204,Jalen Brunson,NYK,62,36,26,34.9,84.2,0.9,0.2,0.4,53.8,0.1,0.1,100.0,0.5,58.6,0.4,44.8,0.1,13.8,0.0,3.4,0.0,5.2
205,Jalen Duren,DET,55,15,40,24.9,35.0,0.9,0.2,0.6,38.7,0.1,0.2,50.0,0.5,56.9,0.1,13.7,0.1,5.9,0.1,9.8,0.1,9.8
206,Jalen Green,HOU,63,15,48,33.8,65.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0
207,Jalen Johnson,ATL,64,32,32,14.5,21.1,0.1,0.0,0.0,33.3,0.0,0.0,50.0,0.0,50.0,0.0,16.7,0.0,0.0,0.0,0.0,0.0,16.7
208,Jalen McDaniels,PHI,69,25,44,24.6,37.3,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,80.0,0.0,20.0,0.0,0.0,0.0,0.0
209,Jalen Smith,IND,57,28,29,18.4,29.5,0.4,0.1,0.2,28.6,0.1,0.1,50.0,0.2,47.8,0.0,8.7,0.0,4.3,0.0,8.7,0.1,13.0
210,Jalen Suggs,ORL,44,17,27,23.8,45.0,0.1,0.0,0.1,50.0,0.0,0.0,0.0,0.1,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
211,Jalen Williams,OKC,63,31,32,29.8,45.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
212,Jamal Cain,MIA,15,8,7,12.4,12.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
213,Jamal Murray,DEN,55,37,18,32.8,70.9,0.7,0.2,0.3,47.4,0.1,0.1,75.0,0.4,64.9,0.2,35.1,0.1,10.8,0.0,0.0,0.1,10.8
214,Jamaree Bouyea,WAS,5,2,3,14.1,23.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
215,James Bouknight,CHA,26,5,21,13.6,18.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
216,James Harden,PHI,51,35,16,36.9,94.0,0.4,0.1,0.2,87.5,0.0,0.0,50.0,0.3,78.9,0.2,42.1,0.1,26.3,0.0,0.0,0.0,5.3
217,James Johnson,IND,14,6,8,8.8,11.9,0.1,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.1,50.0,0.1,50.0,0.0,0.0,0.0,0.0
218,James Wiseman,DET,33,10,23,17.4,29.9,1.4,0.4,0.9,41.9,0.1,0.2,50.0,0.9,65.2,0.2,10.9,0.0,0.0,0.2,10.9,0.1,8.7
219,Jared Butler,OKC,2,1,1,9.6,17.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
220,Jared Rhoden,DET,6,1,5,8.5,8.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
221,Jaren Jackson Jr.,MEM,51,31,20,27.8,39.1,2.5,0.8,1.5,55.8,0.3,0.3,81.3,2.0,78.9,0.5,19.5,0.1,4.7,0.2,9.4,0.2,6.3
222,Jarred Vanderbilt,LAL,66,34,32,24.5,33.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
223,Jarrett Allen,CLE,62,39,23,33.0,43.5,1.0,0.2,0.5,48.4,0.1,0.1,100.0,0.6,60.3,0.3,30.2,0.0,4.8,0.1,7.9,0.1,6.3
224,Jarrett Culver,ATL,10,5,5,13.7,20.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
225,Jason Preston,LAC,13,3,10,9.4,23.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
226,Javonte Green,CHI,28,11,17,16.0,23.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
227,Jaxson Hayes,NOP,42,18,24,14.1,17.1,0.2,0.0,0.1,25.0,0.0,0.0,0.0,0.0,28.6,0.0,28.6,0.0,0.0,0.0,14.3,0.0,0.0
228,Jay Huff,WAS,1,1,0,3.3,3.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,100.0,0.0,0.0
229,Jaylen Brown,BOS,58,39,19,36.2,64.2,0.7,0.2,0.3,60.0,0.0,0.0,100.0,0.5,66.7,0.3,47.6,0.0,2.4,0.0,0.0,0.0,2.4
230,Jaylen Nowell,MIN,62,31,31,19.5,33.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
231,Jaylin Williams,OKC,37,18,19,17.9,35.4,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,50.0,0.0,0.0,0.0,50.0,0.0,0.0
232,Jayson Tatum,BOS,65,46,19,37.4,75.9,1.3,0.4,0.6,58.5,0.5,0.6,88.9,1.3,102.4,0.2,19.5,0.0,2.4,0.1,7.3,0.3,22.0
233,Jeff Dowtin Jr.,TOR,18,12,6,8.9,14.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
234,Jeff Green,DEN,45,27,18,19.3,25.9,1.3,0.2,0.7,33.3,0.2,0.3,75.0,0.6,50.0,0.4,29.3,0.0,3.4,0.1,6.9,0.1,10.3
235,Jerami Grant,POR,63,28,35,35.6,53.3,2.7,0.4,0.9,50.9,0.3,0.4,75.0,1.2,43.4,1.4,52.6,0.3,10.4,0.1,4.0,0.2,6.9
236,Jeremiah Robinson-Earl,OKC,34,11,23,20.2,30.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
237,Jeremy Sochan,SAS,53,15,38,26.5,44.7,1.2,0.2,0.4,36.4,0.0,0.1,50.0,0.3,29.0,0.6,51.6,0.1,4.8,0.1,4.8,0.0,3.2
238,Jericho Sims,NYK,49,29,20,15.8,19.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
239,Jevon Carter,MIL,69,50,19,22.4,38.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
240,Jimmy Butler,MIA,56,30,26,33.3,62.8,2.6,0.5,1.1,42.9,0.2,0.3,72.2,1.3,49.0,1.1,42.7,0.2,7.0,0.1,3.5,0.2,6.3
241,Jock Landale,PHX,60,31,29,13.9,23.1,1.4,0.4,0.7,60.5,0.2,0.3,72.2,1.1,81.9,0.3,24.1,0.1,4.8,0.1,3.6,0.2,10.8
242,Joe Harris,BKN,62,34,28,21.9,23.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0
243,Joe Ingles,MIL,35,25,10,23.0,33.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
244,Joe Wieskamp,TOR,3,1,2,7.9,8.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
245,Joel Embiid,PHI,55,37,18,35.0,72.0,7.0,1.5,3.2,48.3,1.6,1.8,87.1,4.8,68.4,2.3,32.4,0.3,4.7,0.3,4.7,0.9,13.1
246,John Butler Jr.,POR,9,2,7,3.4,2.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
247,John Collins,ATL,59,30,29,30.2,43.0,2.6,0.8,1.6,50.5,0.3,0.3,83.3,1.9,72.8,0.4,16.6,0.1,5.3,0.2,7.9,0.2,6.0
248,John Konchar,MEM,60,36,24,21.5,30.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
249,John Wall,LAC,34,15,19,22.2,55.4,0.4,0.1,0.2,57.1,0.0,0.0,0.0,0.2,66.7,0.1,33.3,0.0,8.3,0.0,0.0,0.0,0.0
250,Johnny Davis,WAS,15,7,8,5.8,7.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
251,Johnny Juzang,UTA,7,2,5,10.2,10.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
252,Jonas Valanciunas,NOP,66,31,35,24.4,48.5,4.4,1.1,2.1,53.7,0.5,0.7,74.5,2.9,65.2,1.2,27.9,0.3,6.6,0.5,11.7,0.3,7.9
253,Jonathan Isaac,ORL,11,8,3,11.3,19.5,0.7,0.2,0.4,50.0,0.0,0.0,0.0,0.4,50.0,0.3,37.5,0.0,0.0,0.0,0.0,0.0,0.0
254,Jonathan Kuminga,GSW,55,30,25,20.1,33.0,1.4,0.2,0.6,35.5,0.1,0.1,100.0,0.5,37.7,0.7,46.8,0.2,13.0,0.1,6.5,0.0,2.6
255,Jordan Clarkson,UTA,61,30,31,32.6,56.1,0.2,0.0,0.1,42.9,0.0,0.0,100.0,0.1,57.1,0.0,14.3,0.0,0.0,0.0,14.3,0.0,7.1
256,Jordan Goodwin,WAS,49,19,30,17.3,34.9,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,200.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
257,Jordan Hall,SAS,9,1,8,9.2,17.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
258,Jordan McLaughlin,MIN,33,17,16,15.5,35.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
