,PLAYER,TEAM,GP,W,L,MIN,Touches,Post Ups,FGM,FGA,FG%,FTM,FTA,FT%,PTS,PTS%,PASS,PASS%,AST,AST%,TO,TOV%,PF,PF%
259,Jordan Nwora,IND,49,32,17,16.9,23.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0
260,Jordan Poole,GSW,69,35,34,30.6,67.3,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,200.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0
261,Jordan Schakel,WAS,2,0,2,3.1,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
262,Jose Alvarado,NOP,61,30,31,21.5,46.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
263,Josh Christopher,HOU,51,11,40,11.4,17.8,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,200.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0
264,Josh Giddey,OKC,64,29,35,30.9,76.9,0.3,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.2,64.7,0.1,23.5,0.0,0.0,0.0,0.0
265,Josh Green,DAL,50,24,26,25.5,34.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
266,Josh Hart,NYK,65,36,29,32.7,43.8,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,66.7,0.0,33.3,0.0,0.0,0.0,0.0,0.0,0.0
267,Josh Minott,MIN,13,6,7,5.8,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
268,Josh Okogie,PHX,59,30,29,17.3,21.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
269,Josh Richardson,NOP,51,15,36,24.2,44.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
270,Joshua Primo,SAS,4,3,1,23.3,43.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
271,Jrue Holiday,MIL,57,43,14,33.1,74.5,0.9,0.2,0.4,40.9,0.2,0.2,100.0,0.5,56.0,0.4,40.0,0.2,18.0,0.0,4.0,0.1,10.0
272,Juan Toscano-Anderson,UTA,39,15,24,11.9,16.7,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,100.0,0.0,0.0,0.0,0.0,0.0,0.0
273,Juancho Hernangomez,TOR,42,20,22,14.6,17.0,0.1,0.0,0.1,66.7,0.0,0.0,0.0,0.1,66.7,0.1,50.0,0.0,33.3,0.0,0.0,0.0,0.0
274,Julian Champagnie,SAS,5,3,2,7.5,8.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
275,Julius Randle,NYK,71,41,30,35.9,70.3,3.6,0.7,1.3,53.3,0.6,0.8,78.2,2.1,57.4,1.5,41.4,0.4,9.8,0.3,7.0,0.4,10.9
276,Justin Champagnie,TOR,3,2,1,3.6,4.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
277,Justin Holiday,DAL,38,16,22,15.5,17.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
278,Justin Jackson,BOS,23,15,8,4.7,5.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
279,Justise Winslow,POR,29,15,14,26.8,52.4,0.3,0.0,0.1,0.0,0.1,0.1,100.0,0.1,25.0,0.2,62.5,0.1,25.0,0.0,0.0,0.0,12.5
280,Jusuf Nurkic,POR,49,23,26,26.7,53.9,4.7,1.1,2.3,46.1,0.5,0.7,73.5,2.7,58.3,1.1,24.1,0.3,6.1,0.5,11.4,0.3,7.5
281,KZ Okpala,SAC,35,19,16,7.1,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
282,Kai Jones,CHA,36,9,27,9.4,10.5,0.1,0.0,0.0,100.0,0.0,0.0,0.0,0.1,100.0,0.0,50.0,0.0,0.0,0.0,0.0,0.0,0.0
283,Karl-Anthony Towns,MIN,21,10,11,33.8,61.7,3.2,0.6,1.0,54.5,0.2,0.3,83.3,1.4,43.3,1.5,46.3,0.4,13.4,0.1,4.5,0.1,4.5
284,Kawhi Leonard,LAC,42,27,15,33.5,57.1,2.8,0.6,1.2,53.1,0.3,0.3,85.7,1.5,55.2,1.4,49.1,0.3,10.3,0.0,0.9,0.2,6.0
285,Keegan Murray,SAC,66,40,26,29.4,34.5,0.2,0.0,0.1,25.0,0.0,0.0,100.0,0.1,60.0,0.0,10.0,0.0,0.0,0.0,0.0,0.0,10.0
286,Keita Bates-Diop,SAS,53,14,39,21.6,25.0,0.6,0.1,0.2,60.0,0.1,0.1,75.0,0.3,46.9,0.3,43.8,0.1,15.6,0.1,15.6,0.0,6.3
287,Keldon Johnson,SAS,57,15,42,32.7,57.4,0.8,0.2,0.5,31.0,0.1,0.1,83.3,0.4,51.1,0.2,19.1,0.0,2.1,0.1,8.5,0.1,6.4
288,Kelly Olynyk,UTA,57,26,31,28.2,53.6,0.7,0.1,0.2,50.0,0.0,0.0,50.0,0.2,34.2,0.3,42.1,0.2,23.7,0.1,15.8,0.0,2.6
289,Kelly Oubre Jr.,CHA,45,15,30,32.7,45.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
290,Kemba Walker,DAL,9,5,4,16.0,28.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
291,Kendall Brown,IND,6,1,5,6.7,6.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
292,Kendrick Nunn,WAS,58,28,30,13.8,19.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
293,Kennedy Chandler,MEM,30,19,11,8.1,17.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
294,Kenneth Lofton Jr.,MEM,14,9,5,3.9,6.8,0.4,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.1,40.0,0.1,40.0,0.0,0.0,0.0,0.0
295,Kenrich Williams,OKC,53,26,27,22.8,31.2,0.3,0.0,0.1,40.0,0.0,0.0,0.0,0.1,26.7,0.1,46.7,0.1,20.0,0.0,13.3,0.0,0.0
296,Kentavious Caldwell-Pope,DEN,66,45,21,31.6,38.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
297,Kenyon Martin Jr.,HOU,69,17,52,27.3,35.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
298,Keon Ellis,SAC,10,5,5,3.7,5.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
299,Keon Johnson,POR,36,13,23,9.4,18.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
300,Kessler Edwards,SAC,22,10,12,7.7,8.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
301,Kevin Durant,PHX,42,29,13,35.7,67.2,3.0,0.6,1.1,57.4,0.5,0.5,95.0,1.8,59.5,1.3,43.7,0.2,7.9,0.2,7.1,0.2,7.9
302,Kevin Huerter,SAC,65,38,27,29.9,44.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0
303,Kevin Knox II,POR,51,10,41,12.5,16.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
304,Kevin Love,MIA,52,29,23,20.3,37.8,1.5,0.2,0.6,41.4,0.1,0.1,83.3,0.6,36.7,0.8,49.4,0.3,19.0,0.1,7.6,0.1,3.8
305,Kevin Porter Jr.,HOU,47,14,33,33.7,79.2,0.1,0.0,0.0,100.0,0.0,0.0,0.0,0.0,33.3,0.1,66.7,0.0,0.0,0.0,16.7,0.0,0.0
306,Kevon Harris,ORL,28,10,18,12.2,10.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
307,Kevon Looney,GSW,69,35,34,23.5,41.8,0.4,0.1,0.1,57.1,0.0,0.0,0.0,0.1,29.6,0.3,70.4,0.0,11.1,0.0,3.7,0.0,0.0
308,Khem Birch,SAS,20,9,11,8.1,10.4,0.3,0.1,0.2,25.0,0.0,0.0,0.0,0.1,40.0,0.1,20.0,0.0,0.0,0.0,0.0,0.0,0.0
309,Khris Middleton,MIL,25,20,5,23.4,47.1,1.6,0.4,0.8,47.6,0.2,0.2,100.0,1.0,63.4,0.5,31.7,0.2,12.2,0.1,4.9,0.1,7.3
310,Killian Hayes,DET,63,15,48,27.0,60.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0
311,Kira Lewis Jr.,NOP,21,8,13,10.4,22.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
312,Klay Thompson,GSW,57,30,27,33.0,48.1,0.3,0.1,0.2,66.7,0.0,0.0,0.0,0.2,80.0,0.1,20.0,0.0,6.7,0.0,13.3,0.0,0.0
313,Kris Dunn,UTA,9,4,5,22.2,57.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
314,Kristaps Porzingis,WAS,59,25,34,32.7,60.0,3.9,1.2,2.1,59.5,0.8,1.0,82.0,3.4,87.8,1.1,27.1,0.2,5.2,0.1,3.5,0.5,13.1
315,Kyle Anderson,MIN,57,29,28,27.2,49.6,0.1,0.0,0.1,33.3,0.0,0.0,0.0,0.0,50.0,0.0,25.0,0.0,25.0,0.0,0.0,0.0,0.0
316,Kyle Kuzma,WAS,62,29,33,35.2,59.7,0.6,0.1,0.3,45.0,0.0,0.1,50.0,0.3,53.8,0.2,28.2,0.0,7.7,0.1,12.8,0.0,5.1
317,Kyle Lowry,MIA,47,24,23,32.8,73.1,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,80.0,0.0,20.0,0.0,0.0,0.0,0.0
318,Kyrie Irving,DAL,51,29,22,37.1,76.2,0.3,0.0,0.1,40.0,0.1,0.1,75.0,0.1,50.0,0.1,50.0,0.1,21.4,0.0,0.0,0.0,14.3
319,LaMelo Ball,CHA,36,13,23,35.2,90.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
320,Lamar Stevens,CLE,52,32,20,18.1,20.9,0.1,0.1,0.1,75.0,0.0,0.0,0.0,0.1,150.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
321,Landry Shamet,PHX,30,14,16,21.4,38.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
322,Larry Nance Jr.,NOP,52,25,27,22.0,31.2,0.6,0.1,0.2,55.6,0.0,0.0,0.0,0.2,34.5,0.3,62.1,0.1,20.7,0.0,3.4,0.0,0.0
323,Lauri Markkanen,UTA,62,31,31,34.4,51.2,1.5,0.3,0.7,40.9,0.2,0.3,77.8,0.9,58.9,0.4,24.4,0.1,8.9,0.1,7.8,0.1,10.0
324,LeBron James,LAL,47,24,23,36.1,79.6,3.9,0.9,1.8,50.6,0.2,0.3,66.7,2.0,53.0,1.6,41.4,0.3,7.7,0.1,3.9,0.1,3.3
325,Leandro Bolmaro,UTA,14,8,6,4.9,8.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
326,Lindell Wigginton,MIL,1,1,0,0.7,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
327,Lindy Waters III,OKC,32,16,16,12.3,15.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
328,Lonnie Walker IV,LAL,51,23,28,24.5,26.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
329,Luguentz Dort,OKC,62,31,31,30.3,37.1,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,100.0,0.0,25.0,0.0,0.0,0.0,0.0
330,Luka Doncic,DAL,57,31,26,36.3,90.4,4.7,1.2,2.1,54.5,0.9,1.3,73.0,3.3,70.3,1.7,35.7,0.3,5.9,0.2,3.7,0.6,13.8
331,Luka Garza,MIN,25,14,11,9.3,16.1,0.7,0.2,0.4,60.0,0.2,0.2,100.0,0.7,105.9,0.1,17.6,0.0,5.9,0.0,5.9,0.1,17.6
332,Luke Kennard,MEM,47,27,20,20.8,25.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
333,Luke Kornet,BOS,57,36,21,11.4,12.1,0.1,0.0,0.1,33.3,0.0,0.0,0.0,0.0,50.0,0.0,25.0,0.0,0.0,0.0,0.0,0.0,0.0
334,Malachi Flynn,TOR,44,22,22,13.5,27.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
335,Malaki Branham,SAS,52,11,41,22.5,35.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
336,Malcolm Brogdon,BOS,59,41,18,25.8,52.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
337,Malcolm Hill,CHI,4,3,1,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
338,Malik Beasley,LAL,69,36,33,26.8,35.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
339,Malik Monk,SAC,65,40,25,22.5,40.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
340,Mamadi Diakite,CLE,17,12,5,6.3,8.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
341,MarJon Beauchamp,MIL,41,28,13,14.0,14.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0
342,Marcus Morris Sr.,LAC,60,33,27,28.2,37.5,1.6,0.6,1.1,50.0,0.1,0.1,100.0,1.3,80.4,0.3,16.5,0.0,1.0,0.2,9.3,0.1,4.1
343,Marcus Smart,BOS,53,37,16,32.4,60.7,1.2,0.2,0.4,52.2,0.0,0.0,100.0,0.5,40.6,0.6,48.4,0.2,14.1,0.1,7.8,0.0,1.6
344,Mark Williams,CHA,37,15,22,17.7,19.8,0.9,0.2,0.6,40.9,0.2,0.3,70.0,0.7,73.5,0.1,8.8,0.0,2.9,0.0,2.9,0.1,14.7
345,Markelle Fultz,ORL,48,23,25,29.8,67.3,0.5,0.1,0.2,60.0,0.0,0.0,0.0,0.3,46.2,0.3,57.7,0.1,11.5,0.0,0.0,0.0,0.0
346,Markieff Morris,DAL,32,16,16,9.7,13.5,0.3,0.0,0.1,50.0,0.1,0.1,100.0,0.1,44.4,0.2,55.6,0.0,11.1,0.0,0.0,0.0,11.1
347,Marko Simonovic,CHI,2,0,2,1.8,3.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
348,Marvin Bagley III,DET,33,6,27,22.6,33.5,2.1,0.4,1.1,40.0,0.1,0.2,50.0,0.9,45.6,0.5,26.5,0.0,0.0,0.2,10.3,0.1,4.4
349,Mason Plumlee,LAC,67,21,46,27.3,43.2,1.7,0.3,0.6,56.4,0.2,0.3,54.5,0.9,50.0,0.8,47.4,0.2,11.2,0.1,3.4,0.2,9.5
350,Matisse Thybulle,POR,62,36,26,15.8,14.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
351,Matt Ryan,MIN,32,14,18,9.5,11.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
352,Matthew Dellavedova,SAC,27,16,11,6.6,15.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
353,Max Christie,LAL,38,16,22,13.3,13.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
354,Max Strus,MIA,69,36,33,29.0,45.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
355,Maxi Kleber,DAL,28,16,12,25.4,32.5,0.1,0.0,0.0,100.0,0.0,0.0,0.0,0.1,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
356,McKinley Wright IV,DAL,23,12,11,11.8,22.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
357,Meyers Leonard,MIL,5,5,0,6.9,8.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
358,Mfiondu Kabengele,BOS,2,1,1,7.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
359,Micah Potter,UTA,3,2,1,4.8,8.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
360,Michael Foster Jr.,PHI,1,1,0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
361,Michael Porter Jr.,DEN,52,35,17,28.9,36.4,0.2,0.1,0.1,66.7,0.0,0.0,0.0,0.2,72.7,0.0,18.2,0.0,0.0,0.0,9.1,0.0,0.0
362,Mikal Bridges,BKN,70,36,34,36.1,50.8,0.6,0.2,0.3,68.4,0.0,0.0,0.0,0.4,65.0,0.3,45.0,0.0,7.5,0.0,0.0,0.0,0.0
363,Mike Conley,MIN,55,27,28,29.9,68.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
364,Mike Muscala,BOS,52,24,28,14.9,27.4,0.1,0.0,0.0,50.0,0.0,0.0,0.0,0.0,33.3,0.1,50.0,0.0,16.7,0.0,16.7,0.0,0.0
365,Miles McBride,NYK,56,32,24,12.0,18.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
366,Mitchell Robinson,NYK,49,29,20,27.3,26.4,0.3,0.1,0.2,30.0,0.0,0.1,16.7,0.2,57.1,0.0,0.0,0.0,0.0,0.0,0.0,0.1,21.4
367,Mo Bamba,LAL,47,23,24,16.2,25.6,0.4,0.0,0.2,20.0,0.1,0.2,75.0,0.2,52.6,0.0,10.5,0.0,0.0,0.0,5.3,0.1,21.1
368,Monte Morris,WAS,55,26,29,27.8,58.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0
369,Montrezl Harrell,PHI,51,32,19,12.3,17.1,1.1,0.4,0.6,60.0,0.0,0.0,50.0,0.7,69.1,0.4,36.4,0.1,7.3,0.0,1.8,0.0,1.8
370,Moritz Wagner,ORL,48,22,26,20.7,38.0,0.3,0.1,0.1,57.1,0.0,0.0,100.0,0.3,92.3,0.1,23.1,0.0,15.4,0.0,7.7,0.0,7.7
371,Moses Brown,LAC,34,16,18,8.5,11.6,0.1,0.1,0.1,66.7,0.1,0.1,100.0,0.2,120.0,0.0,0.0,0.0,0.0,0.0,20.0,0.0,20.0
372,Moses Moody,GSW,52,28,24,13.1,14.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0
373,Moussa Diabate,LAC,18,8,10,9.5,8.1,0.1,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.1,50.0,0.0,0.0,0.0,0.0,0.0,0.0
374,Myles Turner,IND,57,27,30,29.6,42.9,2.1,0.8,1.4,56.4,0.4,0.5,80.8,2.0,94.9,0.2,11.9,0.0,0.8,0.1,4.2,0.2,11.0
375,Naji Marshall,NOP,64,31,33,24.8,41.3,0.0,0.0,0.0,100.0,0.0,0.0,50.0,0.0,150.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,50.0
376,Nassir Little,POR,48,22,26,17.3,21.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
377,Nathan Knight,MIN,35,17,18,8.0,11.4,0.3,0.0,0.1,33.3,0.1,0.1,100.0,0.1,40.0,0.1,50.0,0.0,10.0,0.0,10.0,0.0,10.0
378,Naz Reid,MIN,61,28,33,18.0,35.5,1.0,0.2,0.5,48.3,0.1,0.1,100.0,0.5,55.0,0.3,28.3,0.1,6.7,0.1,13.3,0.0,3.3
379,Neemias Queta,SAC,4,1,3,6.1,7.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
380,Nerlens Noel,BKN,17,4,13,11.5,15.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
381,Nic Claxton,BKN,64,35,29,29.5,40.1,0.3,0.0,0.2,20.0,0.0,0.1,50.0,0.1,27.3,0.1,31.8,0.0,4.5,0.0,4.5,0.0,9.1
382,Nick Richards,CHA,56,17,39,18.2,22.7,0.6,0.1,0.4,28.6,0.1,0.1,75.0,0.3,44.1,0.1,17.6,0.0,2.9,0.0,2.9,0.0,5.9
383,Nickeil Alexander-Walker,MIN,47,22,25,15.2,29.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
384,Nicolas Batum,LAC,66,37,29,21.8,28.9,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,200.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0
385,Nikola Jokic,DEN,61,43,18,33.8,98.9,9.3,1.9,3.0,64.5,0.9,1.1,84.6,5.0,54.0,4.7,49.8,1.2,12.6,0.6,6.3,0.5,5.8
386,Nikola Jovic,MIA,15,7,8,13.6,23.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
387,Nikola Vucevic,CHI,67,30,37,33.8,67.5,5.6,1.3,2.4,52.8,0.3,0.4,75.0,2.8,50.5,2.6,46.5,0.4,7.0,0.2,4.0,0.2,3.2
